,iid,age,gender,field_cd,race,goal,match,satis_2,length,numdat_2
7216,488,29.0,Male,8.0,4.0,3.0,No,7.0,3.0,3.0
7217,488,29.0,Male,8.0,4.0,3.0,No,7.0,3.0,3.0
7218,488,29.0,Male,8.0,4.0,3.0,No,7.0,3.0,3.0
7219,488,29.0,Male,8.0,4.0,3.0,No,7.0,3.0,3.0
7220,488,29.0,Male,8.0,4.0,3.0,Yes,7.0,3.0,3.0
7221,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7222,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7223,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7224,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7225,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7226,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7227,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7228,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7229,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7230,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7231,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7232,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7233,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7234,489,28.0,Male,8.0,2.0,3.0,No,6.0,1.0,3.0
7235,489,28.0,Male,8.0,2.0,3.0,Yes,6.0,1.0,3.0
7236,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7237,490,29.0,Male,14.0,2.0,2.0,Yes,8.0,1.0,3.0
7238,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7239,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7240,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7241,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7242,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7243,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7244,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7245,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7246,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7247,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7248,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7249,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7250,490,29.0,Male,14.0,2.0,2.0,No,8.0,1.0,3.0
7251,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7252,491,29.0,Male,8.0,3.0,2.0,Yes,8.0,3.0,3.0
7253,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7254,491,29.0,Male,8.0,3.0,2.0,Yes,8.0,3.0,3.0
7255,491,29.0,Male,8.0,3.0,2.0,Yes,8.0,3.0,3.0
7256,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7257,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7258,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7259,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7260,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7261,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7262,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7263,491,29.0,Male,8.0,3.0,2.0,Yes,8.0,3.0,3.0
7264,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7265,491,29.0,Male,8.0,3.0,2.0,No,8.0,3.0,3.0
7266,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7267,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7268,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7269,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7270,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7271,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7272,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7273,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7274,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7275,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7276,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7277,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7278,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7279,492,30.0,Male,10.0,6.0,2.0,No,6.0,3.0,2.0
7280,492,30.0,Male,10.0,6.0,2.0,Yes,6.0,3.0,2.0
7281,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7282,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7283,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7284,493,20.0,Male,13.0,4.0,5.0,Yes,8.0,3.0,3.0
7285,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7286,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7287,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7288,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7289,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7290,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7291,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7292,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7293,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7294,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7295,493,20.0,Male,13.0,4.0,5.0,No,8.0,3.0,3.0
7296,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7297,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7298,494,30.0,Male,6.0,2.0,4.0,Yes,6.0,1.0,3.0
7299,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7300,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7301,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7302,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7303,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7304,494,30.0,Male,6.0,2.0,4.0,Yes,6.0,1.0,3.0
7305,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7306,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7307,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7308,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7309,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7310,494,30.0,Male,6.0,2.0,4.0,No,6.0,1.0,3.0
7311,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7312,495,32.0,Male,15.0,6.0,2.0,Yes,6.0,1.0,1.0
7313,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7314,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7315,495,32.0,Male,15.0,6.0,2.0,Yes,6.0,1.0,1.0
7316,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7317,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7318,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7319,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7320,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7321,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7322,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7323,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7324,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7325,495,32.0,Male,15.0,6.0,2.0,No,6.0,1.0,1.0
7326,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7327,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7328,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7329,496,23.0,Female,5.0,4.0,1.0,Yes,4.0,3.0,1.0
7330,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7331,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7332,496,23.0,Female,5.0,4.0,1.0,No,4.0,3.0,1.0
7333,497,24.0,Female,10.0,2.0,1.0,No,,,
7334,497,24.0,Female,10.0,2.0,1.0,No,,,
7335,497,24.0,Female,10.0,2.0,1.0,No,,,
7336,497,24.0,Female,10.0,2.0,1.0,No,,,
7337,497,24.0,Female,10.0,2.0,1.0,No,,,
7338,497,24.0,Female,10.0,2.0,1.0,No,,,
7339,497,24.0,Female,10.0,2.0,1.0,No,,,
7340,498,25.0,Female,10.0,2.0,1.0,No,,,
7341,498,25.0,Female,10.0,2.0,1.0,No,,,
7342,498,25.0,Female,10.0,2.0,1.0,No,,,
7343,498,25.0,Female,10.0,2.0,1.0,No,,,
7344,498,25.0,Female,10.0,2.0,1.0,No,,,
7345,498,25.0,Female,10.0,2.0,1.0,No,,,
7346,498,25.0,Female,10.0,2.0,1.0,No,,,
7347,499,26.0,Female,10.0,2.0,5.0,No,4.0,3.0,1.0
7348,499,26.0,Female,10.0,2.0,5.0,No,4.0,3.0,1.0
7349,499,26.0,Female,10.0,2.0,5.0,Yes,4.0,3.0,1.0
7350,499,26.0,Female,10.0,2.0,5.0,No,4.0,3.0,1.0
7351,499,26.0,Female,10.0,2.0,5.0,No,4.0,3.0,1.0
7352,499,26.0,Female,10.0,2.0,5.0,No,4.0,3.0,1.0
7353,499,26.0,Female,10.0,2.0,5.0,Yes,4.0,3.0,1.0
7354,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7355,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7356,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7357,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7358,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7359,500,25.0,Female,10.0,1.0,1.0,Yes,3.0,3.0,1.0
7360,500,25.0,Female,10.0,1.0,1.0,No,3.0,3.0,1.0
7361,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7362,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7363,501,26.0,Female,10.0,2.0,5.0,Yes,5.0,3.0,1.0
7364,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7365,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7366,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7367,501,26.0,Female,10.0,2.0,5.0,No,5.0,3.0,1.0
7368,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7369,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7370,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7371,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7372,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7373,502,26.0,Male,5.0,4.0,1.0,No,7.0,1.0,3.0
7374,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7375,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7376,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7377,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7378,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7379,503,25.0,Male,10.0,2.0,5.0,No,4.0,1.0,3.0
7380,504,23.0,Male,5.0,2.0,2.0,No,2.0,1.0,1.0
7381,504,23.0,Male,5.0,2.0,2.0,No,2.0,1.0,1.0
7382,504,23.0,Male,5.0,2.0,2.0,No,2.0,1.0,1.0
7383,504,23.0,Male,5.0,2.0,2.0,Yes,2.0,1.0,1.0
7384,504,23.0,Male,5.0,2.0,2.0,No,2.0,1.0,1.0
7385,504,23.0,Male,5.0,2.0,2.0,Yes,2.0,1.0,1.0
7386,505,27.0,Male,6.0,4.0,3.0,Yes,,,
7387,505,27.0,Male,6.0,4.0,3.0,No,,,
7388,505,27.0,Male,6.0,4.0,3.0,No,,,
7389,505,27.0,Male,6.0,4.0,3.0,No,,,
7390,505,27.0,Male,6.0,4.0,3.0,No,,,
7391,505,27.0,Male,6.0,4.0,3.0,No,,,
7392,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7393,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7394,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7395,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7396,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7397,506,24.0,Male,2.0,4.0,1.0,No,2.0,1.0,1.0
7398,507,24.0,Male,2.0,4.0,5.0,No,4.0,1.0,3.0
7399,507,24.0,Male,2.0,4.0,5.0,No,4.0,1.0,3.0
7400,507,24.0,Male,2.0,4.0,5.0,No,4.0,1.0,3.0
7401,507,24.0,Male,2.0,4.0,5.0,No,4.0,1.0,3.0
7402,507,24.0,Male,2.0,4.0,5.0,Yes,4.0,1.0,3.0
7403,507,24.0,Male,2.0,4.0,5.0,No,4.0,1.0,3.0
7404,508,36.0,Male,2.0,4.0,3.0,No,6.0,1.0,1.0
7405,508,36.0,Male,2.0,4.0,3.0,No,6.0,1.0,1.0
7406,508,36.0,Male,2.0,4.0,3.0,No,6.0,1.0,1.0
7407,508,36.0,Male,2.0,4.0,3.0,Yes,6.0,1.0,1.0
7408,508,36.0,Male,2.0,4.0,3.0,No,6.0,1.0,1.0
7409,508,36.0,Male,2.0,4.0,3.0,No,6.0,1.0,1.0
7410,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7411,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7412,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7413,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7414,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7415,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7416,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7417,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7418,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7419,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7420,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7421,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7422,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7423,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7424,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7425,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7426,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7427,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7428,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7429,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7430,509,28.0,Female,6.0,4.0,2.0,No,5.0,1.0,2.0
7431,509,28.0,Female,6.0,4.0,2.0,Yes,5.0,1.0,2.0
7432,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7433,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7434,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7435,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7436,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7437,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7438,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7439,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7440,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7441,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7442,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7443,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7444,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7445,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7446,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7447,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7448,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7449,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7450,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7451,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7452,510,26.0,Female,8.0,3.0,2.0,No,6.0,1.0,3.0
7453,510,26.0,Female,8.0,3.0,2.0,Yes,6.0,1.0,3.0
7454,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7455,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7456,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7457,511,23.0,Female,5.0,4.0,2.0,Yes,6.0,1.0,2.0
7458,511,23.0,Female,5.0,4.0,2.0,Yes,6.0,1.0,2.0
7459,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7460,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7461,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7462,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7463,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7464,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7465,511,23.0,Female,5.0,4.0,2.0,Yes,6.0,1.0,2.0
7466,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7467,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7468,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7469,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7470,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7471,511,23.0,Female,5.0,4.0,2.0,Yes,6.0,1.0,2.0
7472,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7473,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7474,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7475,511,23.0,Female,5.0,4.0,2.0,No,6.0,1.0,2.0
7476,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7477,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7478,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7479,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7480,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7481,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7482,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7483,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7484,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7485,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7486,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7487,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7488,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7489,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7490,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7491,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7492,512,,Female,15.0,2.0,1.0,Yes,7.0,3.0,2.0
7493,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7494,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7495,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7496,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7497,512,,Female,15.0,2.0,1.0,No,7.0,3.0,2.0
7498,513,23.0,Female,15.0,2.0,2.0,No,,,
7499,513,23.0,Female,15.0,2.0,2.0,No,,,
7500,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7501,513,23.0,Female,15.0,2.0,2.0,No,,,
7502,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7503,513,23.0,Female,15.0,2.0,2.0,No,,,
7504,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7505,513,23.0,Female,15.0,2.0,2.0,No,,,
7506,513,23.0,Female,15.0,2.0,2.0,No,,,
7507,513,23.0,Female,15.0,2.0,2.0,No,,,
7508,513,23.0,Female,15.0,2.0,2.0,No,,,
7509,513,23.0,Female,15.0,2.0,2.0,No,,,
7510,513,23.0,Female,15.0,2.0,2.0,No,,,
7511,513,23.0,Female,15.0,2.0,2.0,No,,,
7512,513,23.0,Female,15.0,2.0,2.0,No,,,
7513,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7514,513,23.0,Female,15.0,2.0,2.0,No,,,
7515,513,23.0,Female,15.0,2.0,2.0,No,,,
7516,513,23.0,Female,15.0,2.0,2.0,No,,,
7517,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7518,513,23.0,Female,15.0,2.0,2.0,No,,,
7519,513,23.0,Female,15.0,2.0,2.0,Yes,,,
7520,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7521,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7522,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7523,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7524,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7525,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7526,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7527,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7528,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7529,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7530,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7531,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7532,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7533,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7534,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7535,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7536,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7537,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7538,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7539,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7540,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7541,514,23.0,Female,3.0,2.0,2.0,No,6.0,1.0,2.0
7542,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7543,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7544,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7545,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7546,515,23.0,Female,6.0,2.0,1.0,Yes,2.0,1.0,2.0
7547,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7548,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7549,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7550,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7551,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7552,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7553,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7554,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7555,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7556,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7557,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7558,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7559,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7560,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7561,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7562,515,23.0,Female,6.0,2.0,1.0,No,2.0,1.0,2.0
7563,515,23.0,Female,6.0,2.0,1.0,Yes,2.0,1.0,2.0
7564,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7565,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7566,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7567,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7568,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7569,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7570,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7571,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7572,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7573,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7574,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7575,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7576,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7577,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7578,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7579,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7580,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7581,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7582,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7583,516,27.0,Female,10.0,4.0,2.0,No,4.0,1.0,3.0
7584,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7585,516,27.0,Female,10.0,4.0,2.0,Yes,4.0,1.0,3.0
7586,517,30.0,Female,15.0,3.0,5.0,No,2.0,1.0,2.0
7587,517,30.0,Female,15.0,3.0,5.0,No,2.0,1.0,2.0
7588,517,30.0,Female,15.0,3.0,5.0,No,2.0,1.0,2.0
7589,517,30.0,Female,15.0,3.0,5.0,No,2.0,1.0,2.0
7590,517,30.0,Female,15.0,3.0,5.0,No,2.0,1.0,2.0
